date,power,industry,ground_transport,residential,domestic_aviation,international_aviation,all_sectors
8/31/2022,42.799,29.4014,19.189,4.96944,0.903944,1.46912,98.731904
9/1/2022,41.5757,34.187,19.2327,5.22607,0.927019,1.48378,102.632269
9/2/2022,40.8224,33.8461,19.1108,5.2968,0.941945,1.46358,101.481625
9/3/2022,39.4374,32.5072,17.4288,5.29399,0.830349,1.50749,97.005229
9/4/2022,38.008,31.4709,15.9344,5.23263,0.79514,1.49832,92.93939
9/5/2022,39.3111,32.3165,16.6048,5.29727,0.857325,1.4276,95.814595
9/6/2022,40.0871,33.3332,18.0988,5.36223,0.851774,1.41241,99.145514
9/7/2022,41.531,34.4123,18.0988,5.24775,0.866217,1.43506,101.591127
9/8/2022,41.378,34.236,19.3796,5.30085,0.888236,1.44618,102.628866
9/9/2022,40.9614,34.0304,19.3796,5.45803,0.922562,1.46163,102.213622
9/10/2022,38.7873,32.1992,18.3345,5.54578,0.796881,1.48578,97.149441
9/11/2022,37.1543,30.9428,16.3789,5.536,0.813749,1.4832,92.308949
9/12/2022,39.1587,32.8203,17.9662,5.49353,0.888254,1.39732,97.724304
9/13/2022,39.5683,33.034,19.3106,5.44891,0.875484,1.37806,99.615354
9/14/2022,39.0626,32.4339,19.4738,5.42953,0.852459,1.39232,98.644609
9/15/2022,38.5452,32.2802,19.5529,5.51511,0.89593,1.44351,98.23285
9/16/2022,37.1721,31.0705,19.3244,5.77586,0.922802,1.38822,95.653882
9/17/2022,36.1807,30.0113,18.3906,6.00175,0.829326,1.48718,92.900856
9/18/2022,35.4006,29.6427,16.3789,6.01016,0.838341,1.46984,89.740541
9/19/2022,37.4869,31.0949,17.7986,6.12968,0.872376,1.37189,94.754346
9/20/2022,38.8235,32.2945,19.2364,6.25986,0.881193,1.37617,98.871623
9/21/2022,38.7812,32.3485,19.4591,6.23684,0.88061,1.40299,99.10924
9/22/2022,38.2547,31.797,19.3951,6.33638,0.904566,1.42624,98.113986
9/23/2022,37.7162,31.5751,19.2698,6.6287,0.953667,1.44156,97.585027
9/24/2022,36.0574,30.3858,18.4418,6.45371,0.84618,1.466,93.65089
9/25/2022,35.146,29.5652,16.5459,6.33075,0.865686,1.45459,89.908126
9/26/2022,37.1352,31.1985,18.0329,6.3514,0.904065,1.37399,94.996055
9/27/2022,38.0336,31.8352,19.2479,6.49851,0.899099,1.35592,97.870229
9/28/2022,38.0001,31.7786,19.4264,6.70689,0.87082,1.38582,98.16863
9/29/2022,37.7966,31.3549,19.3461,6.74407,0.888641,1.39967,97.529981
9/30/2022,36.8695,30.903,19.1927,6.68685,0.928318,1.44337,96.023738
10/1/2022,33.5217,29.5177,18.5369,6.19692,0.838173,1.47324,90.084633
10/2/2022,32.5775,28.7139,16.4681,6.10546,0.821254,1.46433,86.150544
10/3/2022,34.8153,30.7396,17.7993,6.75833,0.856307,1.36929,92.338127
10/4/2022,35.4063,30.9501,19.2619,7.11501,0.848845,1.31999,94.902145
10/5/2022,35.4527,31.2621,19.2202,6.98555,0.873404,1.32202,95.115974
10/6/2022,36.1297,31.5478,19.2862,7.08781,0.905271,1.35767,96.314451
10/7/2022,35.8634,31.4918,19.0454,7.12697,0.934471,1.38767,95.849711
10/8/2022,34.5993,30.6092,18.4969,7.24586,0.831716,1.4415,93.224476
10/9/2022,33.2935,29.3418,16.4681,7.83323,0.827886,1.41509,89.179606
10/10/2022,34.358,30.4839,17.2595,7.68356,0.863082,1.33605,91.984092
10/11/2022,35.811,31.7878,18.7906,7.47076,0.848376,1.31869,96.027226
10/12/2022,35.884,31.584,19.0805,7.14535,0.839407,1.35494,95.888197
10/13/2022,36.5937,32.2627,19.0541,7.0438,0.862905,1.37259,97.189795
10/14/2022,36.139,31.6255,18.806,6.95959,0.889493,1.41243,95.832013
10/15/2022,34.4591,30.266,18.1437,6.66958,0.796693,1.45955,91.794623
10/16/2022,32.9343,29.1214,16.2361,6.73025,0.812768,1.44719,87.282008
10/17/2022,34.7796,30.3875,17.6513,7.16306,0.841539,1.34757,92.170569
10/18/2022,35.5394,31.0809,19.1232,7.89086,0.827294,1.31612,95.777774
10/19/2022,35.26,30.8327,19.3935,8.23975,0.831549,1.35067,95.908169
10/20/2022,34.6628,30.1891,19.3485,7.90245,0.866036,1.38546,94.354346
10/21/2022,35.1544,30.8379,19.251,7.36707,0.884229,1.39469,94.889289
10/22/2022,33.676,29.6178,17.7044,7.29475,0.785577,1.47234,90.550867
10/23/2022,32.0479,28.4961,15.4328,7.38327,0.802482,1.43405,85.596602
10/24/2022,33.1115,29.3502,18.184,7.42533,0.836267,1.35526,90.262557
10/25/2022,34.1011,30.0736,18.7112,7.48252,0.82304,1.32785,92.51931
10/26/2022,34.6826,30.4535,19.2488,7.69921,0.840584,1.36388,94.288574
10/27/2022,34.8631,30.3993,19.3658,7.87549,0.873727,1.38176,94.759177
10/28/2022,34.3796,30.0229,19.2085,7.84196,0.886043,1.40558,93.744583
10/29/2022,34.0665,29.8726,18.3615,7.94336,0.786666,1.45924,92.489866
10/30/2022,33.0999,29.175,16.3897,8.04361,0.782415,1.39756,88.888185
10/31/2022,34.7519,30.446,17.4275,8.14309,0.803197,1.31898,92.890667
11/1/2022,35.9153,29.8833,18.7087,8.30709,0.800322,1.27313,94.887842
11/2/2022,35.9754,30.0894,19.1956,8.78409,0.817246,1.27662,96.138356
11/3/2022,36.306,30.425,19.336,9.26807,0.843011,1.31919,97.497271
11/4/2022,36.5499,30.6562,19.1467,9.69381,0.857214,1.35335,98.257174
11/5/2022,35.5894,29.6451,18.4408,9.60957,0.760606,1.39762,95.443096
11/6/2022,33.892,28.4741,16.3411,9.45098,0.767772,1.38611,90.312062
11/7/2022,36.3333,30.2706,17.7853,9.42799,0.815483,1.29529,95.927963
11/8/2022,37.1068,31.0873,19.1204,9.63965,0.807922,1.2426,99.004672
11/9/2022,36.7452,30.3883,19.4753,9.57853,0.813266,1.24352,98.244116
11/10/2022,36.994,30.7167,19.4623,9.34764,0.812901,1.29299,98.626531
11/11/2022,37.188,30.8284,19.1396,9.45712,0.846361,1.32993,98.789411
11/12/2022,36.1883,29.9583,18.177,10.2509,0.768214,1.3505,96.693214
11/13/2022,35.8632,29.8158,16.3709,11.2595,0.77849,1.36746,95.45535
11/14/2022,37.5537,31.1138,17.4869,11.705,0.817575,1.29251,99.969485
11/15/2022,38.93,32.2884,19.2369,11.923,0.810428,1.23049,104.419218
11/16/2022,38.9514,32.2538,19.5576,11.5981,0.82888,1.25515,104.44493
11/17/2022,38.6719,31.6444,19.5225,11.4816,0.847571,1.29864,103.466611
11/18/2022,38.6416,31.6526,19.4208,11.793,0.881607,1.34486,103.734467
11/19/2022,38.0753,31.2912,18.7445,12.2437,0.798702,1.36598,102.519382
11/20/2022,37.1167,30.4193,16.7989,12.2824,0.800831,1.3766,98.794731
11/21/2022,38.2749,31.3347,17.4263,12.0513,0.838827,1.2806,101.206627
11/22/2022,39.37,32.2342,19.0859,11.7236,0.843242,1.23167,104.488612
11/23/2022,39.2255,32.144,19.2384,11.4613,0.864825,1.24702,104.181045
11/24/2022,38.8272,31.7721,18.9531,11.2392,0.759072,1.25781,102.808482
11/25/2022,38.2506,31.4015,15.3484,11.2818,0.705919,1.3019,98.290119
11/26/2022,37.2949,30.4906,16.9125,11.8259,0.763658,1.34116,98.628718
11/27/2022,36.4261,29.8491,15.6208,11.9204,0.811441,1.36756,95.995401
11/28/2022,38.8777,31.961,17.2433,12.2302,0.837626,1.29031,102.440136
11/29/2022,39.9868,32.6985,18.8959,13.5016,0.805196,1.22788,107.115876
11/30/2022,40.2893,33.1304,19.2082,14.5859,0.794723,1.25693,109.265453
12/1/2022,42.0013,31.1961,19.0704,15.4777,0.826888,1.3057,109.878088
12/2/2022,41.8086,30.7044,18.8393,15.131,0.847661,1.34403,108.674991
12/3/2022,40.1209,29.608,18.1697,14.553,0.751797,1.36649,104.569887
12/4/2022,39.4179,28.963,16.4666,15.2108,0.772074,1.38355,102.213924
12/5/2022,41.384,30.4571,17.3948,15.3936,0.818297,1.29889,106.746687
12/6/2022,42.534,31.3098,19.0795,15.003,0.815936,1.26031,110.002546
12/7/2022,42.5058,31.1831,19.2462,14.6756,0.823287,1.28149,109.715477
12/8/2022,42.3081,31.0391,19.175,14.5987,0.866039,1.33177,109.318709
12/9/2022,42.121,30.783,18.9634,14.5817,0.886053,1.34209,108.677243
12/10/2022,41.2847,30.412,18.2488,14.943,0.796637,1.36853,107.053667
12/11/2022,40.6869,30.2389,16.6773,15.1886,0.811694,1.3811,104.984494
12/12/2022,41.8705,30.722,17.6937,15.3497,0.860676,1.30923,107.805806
12/13/2022,42.3426,31.3274,19.0261,15.651,0.857385,1.2774,110.481885
12/14/2022,42.4966,31.2122,19.1738,15.9789,0.873822,1.2966,111.031922
12/15/2022,43.0463,31.6747,19.3083,15.8731,0.888356,1.35791,112.148666
12/16/2022,42.9076,31.272,18.9161,16.0664,0.942933,1.39659,111.501623
12/17/2022,41.4529,30.0467,18.39,16.9259,0.868674,1.45697,109.141144
12/18/2022,40.3223,29.633,16.7994,17.4285,0.852414,1.45291,106.488524
12/19/2022,42.1557,30.8805,17.0021,16.5706,0.867996,1.39047,108.867366
12/20/2022,42.9495,31.3026,18.8318,15.8008,0.870789,1.36695,111.122439
12/21/2022,43.503,31.5948,19.1736,16.0817,0.877623,1.39492,112.625643
12/22/2022,43.1742,31.4424,19.3923,16.2856,0.868293,1.4297,112.592493
12/23/2022,42.8051,31.0623,18.9316,16.508,0.802391,1.42487,111.534261
12/24/2022,42.4823,30.6552,17.7361,16.9052,0.709415,1.35328,109.841495
12/25/2022,41.5128,30.0646,14.4818,16.7805,0.629638,1.22389,104.693228
12/26/2022,41.174,30.1338,13.2926,16.6373,0.76907,1.33338,103.34015
12/27/2022,41.6309,30.4798,16.4924,16.9784,0.833542,1.3656,107.780642
12/28/2022,40.9529,30.0238,17.5186,16.9051,0.877807,1.38552,107.663727
12/29/2022,40.2019,29.7368,17.5939,16.2714,0.886073,1.39397,106.084043
12/30/2022,39.7309,29.4645,17.5282,15.8393,0.914712,1.41698,104.894592
12/31/2022,38.6147,28.5457,16.5411,15.2413,0.805249,1.36573,101.113779
1/1/2023,37.5998,27.9768,14.0947,15.2654,0.698222,1.32669,96.961612
1/2/2023,38.7009,29.1069,13.5165,16.0645,0.869139,1.39469,99.652629
1/3/2023,40.1887,30.0441,16.5725,16.467,0.885997,1.36629,105.524587
1/4/2023,40.2991,30.417,18.2407,16.3928,0.884392,1.37418,107.608172
1/5/2023,40.5844,30.3607,18.5616,16.5067,0.895784,1.39462,108.303804
1/6/2023,40.3159,29.5783,18.0987,17.036,0.913787,1.43364,107.376327
1/7/2023,39.9542,29.4615,17.306,16.9706,0.861564,1.46918,106.023044
1/8/2023,39.182,29.0338,15.4972,16.7026,0.882829,1.46908,102.767509
1/9/2023,40.7451,30.0403,17.0668,16.6024,0.915515,1.35852,106.728635
1/10/2023,41.3216,30.178,18.9797,16.9127,0.902564,1.29767,109.592234
1/11/2023,41.167,30.2608,19.1521,16.8864,0.878462,1.28005,109.624812
1/12/2023,40.2327,29.2002,19.2344,15.9607,0.935387,1.3271,106.890487
1/13/2023,39.4561,28.8374,19.0775,16.0252,0.962094,1.3716,105.729894
1/14/2023,38.3862,27.9786,18.0478,17.3411,0.882128,1.40532,104.041148
1/15/2023,37.1898,27.4179,16.0285,18.5735,0.853679,1.41736,101.480739
1/16/2023,39.4386,29.1301,16.6544,19.0692,0.92888,1.31981,106.54099
1/17/2023,40.414,29.8407,18.6612,18.6802,0.938903,1.25976,109.794763
1/18/2023,40.1818,29.6574,19.2664,18.1628,0.922361,1.27037,109.461131
1/19/2023,39.4932,29.1159,19.2525,17.3054,0.945503,1.3041,107.416603
1/20/2023,39.4256,29.0781,18.629,17.9106,0.974061,1.38295,107.400311
1/21/2023,38.1885,28.1544,17.7702,17.6442,0.818808,1.38399,103.960098
1/22/2023,37.7727,27.7972,15.7242,17.3439,0.815882,1.37681,100.830692
1/23/2023,39.5253,28.9941,17.2678,17.5214,0.899781,1.2869,105.495281
1/24/2023,40.0851,29.3115,18.713,18.6355,0.901275,1.21542,108.861795
1/25/2023,40.6335,29.8133,18.8884,18.5179,0.909793,1.23295,109.995843
1/26/2023,40.1388,29.4649,18.0773,17.8165,0.944981,1.28398,107.726461
1/27/2023,40.6465,29.7714,18.1543,18.2648,0.983567,1.32256,109.143127
1/28/2023,39.7146,29.247,17.8322,17.9348,0.897816,1.36424,106.990656
1/29/2023,38.0577,28.2371,16.0325,17.1908,0.885546,1.37325,101.776896
1/30/2023,39.883,29.5031,17.4156,16.3385,0.925118,1.27578,105.341098
1/31/2023,41.1324,30.397,19.1221,15.5369,0.881963,1.22664,108.297003
2/1/2023,39.5961,27.9865,19.2602,16.3707,0.887877,1.25249,105.353867
2/2/2023,40.4047,28.5945,19.3311,16.5887,0.921743,1.29883,107.139573
2/3/2023,40.3542,28.6053,19.1035,16.6361,0.973269,1.36293,107.035299
2/4/2023,39.6539,28.0954,18.192,16.6584,0.888197,1.3929,104.880797
2/5/2023,37.7621,26.69,16.0383,15.8158,0.876525,1.39787,98.580595
2/6/2023,39.638,27.856,17.547,15.5483,0.952968,1.3219,102.864168
2/7/2023,40.2114,28.5435,19.1777,15.7835,0.935146,1.24044,105.891686
2/8/2023,40.6371,28.6082,19.4414,16.2781,0.937377,1.28106,107.183237
2/9/2023,41.1588,29.0445,19.4672,16.5047,0.957697,1.32722,108.460117
2/10/2023,40.4652,28.6059,19.1605,16.2897,0.995222,1.38572,106.902242
2/11/2023,39.2747,27.475,18.2716,15.8838,0.900151,1.42774,103.232991
2/12/2023,38.2131,27.0799,16.3235,15.6528,0.890958,1.42567,99.585928
2/13/2023,39.8561,28.1705,17.2287,16.045,0.939479,1.32534,103.565119
2/14/2023,40.2554,28.5395,19.2366,15.9918,0.917634,1.27654,106.217474
2/15/2023,40.6245,28.7355,19.6384,15.5308,0.937004,1.31585,106.782054
2/16/2023,40.3061,28.3014,19.3586,14.955,0.95709,1.36179,105.23998
2/17/2023,39.9295,28.1183,19.1505,14.4168,1.00414,1.35169,103.97093
2/18/2023,39.1214,27.4141,18.2212,14.2175,0.932494,1.46838,101.375074
2/19/2023,36.9792,25.8886,16.1441,13.7951,0.892723,1.46346,95.163183
2/20/2023,38.307,26.9838,16.6916,13.4667,0.940266,1.36703,97.756396
2/21/2023,39.5701,27.5798,18.3912,13.6173,0.945245,1.30755,101.411195
2/22/2023,40.5268,28.4611,19.0836,13.8102,0.928729,1.34034,104.150769
2/23/2023,40.7343,28.6936,19.318,13.7464,0.936039,1.36352,104.791859
2/24/2023,40.4668,28.5497,18.9982,14.2478,0.981948,1.41347,104.657918
2/25/2023,39.0897,27.3344,18.3039,14.813,0.900849,1.44917,101.891019
2/26/2023,37.8657,26.677,16.4343,14.2927,0.908912,1.46403,97.642642
2/27/2023,39.4324,28.0878,17.7321,13.5424,0.953619,1.3719,101.120219
2/28/2023,40.1755,28.6973,19.4403,13.1593,0.928773,1.29475,103.695923
3/1/2023,41.1362,33.6027,19.4397,12.5815,0.946033,1.33867,109.044803
3/2/2023,41.4851,33.9353,19.4908,12.5066,0.95217,1.3841,109.75407
3/3/2023,41.2294,33.5288,19.2821,12.4145,0.980113,1.42053,108.855443
3/4/2023,39.5988,32.0822,18.749,11.7906,0.879566,1.44217,104.542336
3/5/2023,38.1755,31.3961,16.4636,11.4789,0.899254,1.46911,99.882464
3/6/2023,39.6552,32.5169,17.8669,10.9928,0.952215,1.3767,103.360715
3/7/2023,39.4483,32.3044,19.1562,10.9456,0.927855,1.30001,104.082365
3/8/2023,39.7154,32.8675,18.4721,10.9607,0.925359,1.32473,104.265789
3/9/2023,40.2339,33.0924,19.2926,10.1559,0.958717,1.37856,105.112077
3/10/2023,40.1074,32.8966,19.3255,10.034,0.993389,1.41374,104.770629
3/11/2023,38.8643,31.8065,18.5316,10.8452,0.907032,1.46715,102.421782
3/12/2023,37.289,30.3659,16.5357,11.2871,0.941096,1.48512,97.903916
3/13/2023,38.549,31.7564,17.6138,10.6947,0.954793,1.37349,100.942183
3/14/2023,39.6102,32.3519,19.2273,10.7022,0.938661,1.3301,104.160361
3/15/2023,39.9581,32.8774,19.3427,11.2138,0.954939,1.34883,105.695769
3/16/2023,38.842,32.1572,19.3133,11.1499,0.982096,1.3948,103.839296
3/17/2023,38.797,31.856,19.2688,11.065,1.00392,1.42816,103.41888
3/18/2023,37.5808,30.9127,18.5182,11.2442,0.91903,1.47631,100.65124
3/19/2023,36.9482,30.6627,16.5809,11.3746,0.941138,1.49038,97.997918
3/20/2023,38.0032,31.6116,17.7537,10.8229,0.972436,1.3987,100.562536
3/21/2023,38.8443,32.2182,19.1636,10.0807,0.94879,1.33511,102.5907
3/22/2023,38.4725,31.7655,19.3576,9.70994,0.953773,1.35217,101.611483
3/23/2023,38.3576,31.5647,19.0592,9.45026,0.952857,1.37736,100.761977
3/24/2023,38.3845,31.6823,18.973,9.78891,0.989872,1.42454,101.243122
3/25/2023,37.5103,31.1131,18.1665,10.1554,0.897315,1.47081,99.313425
3/26/2023,36.4712,30.1917,16.2508,10.1336,0.919126,1.48799,95.454416
3/27/2023,38.0996,31.7184,18.0549,10.4058,0.963574,1.36136,100.603634
3/28/2023,39.3302,32.7296,19.124,10.3776,0.957413,1.41806,103.936873
3/29/2023,38.5007,32.0535,19.2837,9.83366,0.964575,1.4654,102.101535
3/30/2023,37.6967,31.1422,19.3113,9.48131,0.980991,1.47682,100.089321
3/31/2023,36.7963,30.521,19.0302,9.33526,0.992373,1.51293,98.188063
4/1/2023,34.912,30.4351,18.1596,9.24869,0.902707,1.58511,95.243207
4/2/2023,34.0932,29.9268,16.3529,9.83535,0.923694,1.55623,92.688174
4/3/2023,35.3071,31.1122,17.8702,10.1546,0.949825,1.48475,96.878675
4/4/2023,36.7521,32.2891,19.0048,10.1894,0.946679,1.45309,100.635169
4/5/2023,36.5888,32.246,19.2124,10.1379,0.93263,1.47311,100.59084
4/6/2023,36.6462,32.2737,19.1333,10.0038,0.990552,1.50658,100.554132
4/7/2023,35.6774,31.1924,18.0861,9.94584,0.989353,1.53057,97.421663
4/8/2023,34.5665,30.1642,16.8869,9.72586,0.899733,1.56346,93.806653
4/9/2023,33.3828,29.2682,15.369,8.81353,0.912472,1.55057,89.296572
4/10/2023,33.8923,29.8009,15.8591,8.06384,0.988934,1.49631,90.101384
4/11/2023,35.4759,31.212,18.8208,8.04803,0.974527,1.45723,95.988487
4/12/2023,35.594,31.115,19.1383,8.09315,0.97555,1.46187,96.37787
4/13/2023,35.7043,31.5371,19.2167,8.19973,0.98437,1.50133,97.14353
4/14/2023,36.0924,31.6242,18.8831,8.37454,1.01173,1.53536,97.52133
4/15/2023,35.4327,31.1364,18.0072,8.34245,0.931299,1.58336,95.433409
4/16/2023,34.6335,30.4852,15.98,8.27169,0.942934,1.57385,91.887174
4/17/2023,35.4148,31.3185,17.5265,8.41449,0.990618,1.50253,95.167438
4/18/2023,36.0599,32.0152,18.9385,8.29382,0.9786,1.47873,97.76475
4/19/2023,36.0005,31.6192,19.1435,7.88408,0.910578,1.41272,96.970578
4/20/2023,36.2279,31.7654,19.0341,8.05836,0.994172,1.51599,97.595922
4/21/2023,36.2232,31.8592,18.6178,8.13479,1.00641,1.53187,97.37327
4/22/2023,35.3538,30.922,17.7523,8.32709,0.899983,1.5776,94.832773
4/23/2023,33.9009,29.9511,15.9575,8.44961,0.934213,1.57729,90.770613
4/24/2023,35.7928,31.4212,17.008,8.6556,0.978513,1.51473,95.370843
4/25/2023,36.4836,31.9273,18.2441,8.67265,0.969589,1.56089,97.858129
4/26/2023,36.5753,32.1688,18.9112,8.2352,0.928764,1.4892,98.308464
4/27/2023,35.9263,31.6148,18.9864,7.65114,1.0037,1.55046,96.7328
4/28/2023,36.0176,31.6255,18.9252,7.33019,1.02813,1.5774,96.50402
4/29/2023,34.4631,30.2587,18.2277,7.48142,0.930079,1.6043,92.965299
4/30/2023,32.6006,28.8085,16.3234,7.37738,0.910882,1.57424,87.595002
5/1/2023,32.0317,27.5251,16.0605,7.32778,0.967904,1.50578,85.418764
5/2/2023,33.0777,28.5119,19.0269,7.34225,0.976805,1.49493,90.430485
5/3/2023,34.0171,29.1303,19.4005,7.2613,0.993637,1.50305,92.305887
5/4/2023,35.1794,29.9865,19.3635,6.9684,1.00864,1.53913,94.04557
5/5/2023,35.4012,30.4329,19.146,6.74532,1.01243,1.55131,94.28916
5/6/2023,34.7753,29.8288,18.3545,6.69917,0.909951,1.58781,92.155531
5/7/2023,33.5311,28.5748,16.4044,6.68443,0.91925,1.58807,87.70205
5/8/2023,34.9316,30.0122,17.4554,6.81068,0.981911,1.53119,91.722981
5/9/2023,36.5454,31.1568,18.8457,6.73142,0.965403,1.49309,95.737813
5/10/2023,36.7509,31.2374,19.522,6.78644,0.981391,1.51665,96.794781
5/11/2023,36.5862,31.2986,19.5911,6.45739,0.992863,1.55019,96.476343
5/12/2023,36.2911,30.8598,19.2985,6.15792,1.02548,1.57592,95.20872
5/13/2023,35.4515,29.7625,18.4875,6.08931,0.927654,1.61083,92.329294
5/14/2023,34.2924,29.2522,16.7785,6.1695,0.921914,1.59159,89.006104
5/15/2023,35.5375,30.4193,18.0601,6.36407,0.990986,1.53853,92.910486
5/16/2023,36.6695,31.0087,19.2934,6.32644,0.963791,1.51424,95.776071
5/17/2023,37.2016,31.3533,19.4982,6.51461,0.97694,1.53554,97.08019
5/18/2023,37.1613,31.6634,19.2213,6.46652,0.995686,1.56523,97.073436
5/19/2023,36.7075,30.9456,19.0401,6.13998,1.00586,1.56301,95.40205
5/20/2023,35.4764,29.8878,18.217,5.94921,0.910574,1.60234,92.043324
5/21/2023,34.6509,29.4153,16.4161,5.7194,0.930328,1.61939,88.751418
5/22/2023,36.1993,30.8726,17.8862,5.50051,0.972981,1.5458,92.977391
5/23/2023,37.0369,31.6046,19.1271,5.70963,0.97735,1.5299,95.98548
5/24/2023,36.6346,31.3507,19.4071,5.79554,0.977181,1.53155,95.696671
5/25/2023,36.1223,30.8724,19.4554,5.70586,1.01607,1.58813,94.76016
5/26/2023,35.7029,30.5198,19.0913,5.62439,1.04836,1.61746,93.60421
5/27/2023,34.9259,29.8055,18.1843,5.524,0.931902,1.65229,91.023892
5/28/2023,34.0203,29.1464,15.9872,5.37561,0.904233,1.62929,87.063033
5/29/2023,35.527,30.4091,16.1092,5.38921,0.96561,1.58654,89.98666
5/30/2023,37.1301,31.7332,17.7775,5.39125,0.959809,1.55845,94.550309
5/31/2023,37.8323,32.2888,19.3203,5.30311,0.959809,1.55845,97.262769
